PID, Date, Time, RunType, Scenario, Trial, Task, Cognitive, Visual, InputEvent, ElapsedTime, Duration, N_OptimalChoice, R_FirstTry, Notes
xxx,6/30/2015,16:50:22,Main Run,1A,14,Nav,Hard,Hard,(phase) Listening Stop,0:00:01.11,1.114,NA,NA,
xxx,6/30/2015,16:50:22,Main Run,1A,14,Nav,Hard,Hard,(phase) Speaking Start,0:00:01.13,0.017,NA,NA,
xxx,6/30/2015,16:50:31,Main Run,1A,14,Nav,Hard,Hard,(phase) Speaking Stop,0:00:10.73,9.602,NA,NA,
xxx,6/30/2015,16:50:31,Main Run,1A,14,Nav,Hard,Hard,(btn) command incorrect,0:00:10.75,0.021,NA,NA,
xxx,6/30/2015,16:50:42,Main Run,1A,15,TDT Short,NA,NA,chime,0:00:20.80,10.054,NA,NA,
xxx,6/30/2015,16:50:46,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Start,0:00:25.58,4.781,NA,NA,
xxx,6/30/2015,16:50:46,Main Run,1A,11,Nav,Hard,Easy,Jump to trial 11,0:00:00.00,-25.589,NA,NA,
xxx,6/30/2015,16:50:47,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.11,1.115,NA,NA,
xxx,6/30/2015,16:50:47,Main Run,1A,11,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.13,0.017,NA,NA,
xxx,6/30/2015,16:51:09,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Start,0:00:22.91,21.783,NA,NA,
xxx,6/30/2015,16:51:10,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Stop,0:00:24.05,1.142,NA,NA,
xxx,6/30/2015,16:51:10,Main Run,1A,12,Nav,Hard,Hard,(phase) Speaking Start,0:00:24.07,0.019,NA,NA,
xxx,6/30/2015,16:51:42,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Start,0:00:55.21,31.14,NA,NA,
xxx,6/30/2015,16:51:43,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Stop,0:00:56.36,1.145,NA,NA,
xxx,6/30/2015,16:51:43,Main Run,1A,13,Nav,Hard,Hard,(phase) Speaking Start,0:00:56.37,0.018,NA,NA,
xxx,6/30/2015,17:03:19,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:03:19.90,63571280599.908,NA,NA,
xxx,6/30/2015,17:03:24,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.015,NA,NA,
xxx,6/30/2015,17:03:25,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:05.48,0.472,NA,NA,
xxx,6/30/2015,17:03:25,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-5.487,NA,NA,
xxx,6/30/2015,17:03:26,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.11,1.116,NA,NA,
xxx,6/30/2015,17:03:26,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.13,0.017,NA,NA,
xxx,6/30/2015,17:06:25,Main Run,1A,3,Nav,Easy,Easy,(phase) Listening Start,0:02:59.52,178.389,NA,NA,
xxx,6/30/2015,17:06:26,Main Run,1A,3,Nav,Easy,Easy,(phase) Listening Stop,0:03:00.68,1.158,NA,NA,
xxx,6/30/2015,17:06:26,Main Run,1A,3,Nav,Easy,Easy,(phase) Speaking Start,0:03:00.69,0.018,NA,NA,
xxx,6/30/2015,17:13:25,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:13:25.39,63571281205.394,NA,NA,
xxx,6/30/2015,17:13:30,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.02,5.021,NA,NA,
xxx,6/30/2015,17:13:37,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,-5.021,NA,NA,
xxx,6/30/2015,17:13:42,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.01,5.012,NA,NA,
xxx,6/30/2015,17:14:42,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:01:05.03,60.023,NA,NA,
xxx,6/30/2015,17:14:43,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:01:06.18,1.152,NA,NA,
xxx,6/30/2015,17:14:43,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:01:06.21,0.026,NA,NA,
xxx,6/30/2015,17:16:40,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:16:40.52,63571281400.53,NA,NA,
xxx,6/30/2015,17:16:45,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.015,NA,NA,
xxx,6/30/2015,17:16:53,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,-5.015,NA,NA,
xxx,6/30/2015,17:16:58,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.01,5.011,NA,NA,
xxx,6/30/2015,17:17:58,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:01:05.03,60.026,NA,NA,
xxx,6/30/2015,17:17:59,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:01:06.19,1.154,NA,NA,
xxx,6/30/2015,17:17:59,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:01:06.20,0.017,NA,NA,
xxx,6/30/2015,17:18:35,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Stop,0:01:41.76,35.555,NA,NA,
xxx,6/30/2015,17:18:35,Main Run,1A,9,Nav,Hard,Easy,(btn) command incorrect,0:01:41.78,0.024,NA,NA,
xxx,6/30/2015,17:18:40,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Start,0:01:46.80,5.019,NA,NA,
xxx,6/30/2015,17:18:41,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Stop,0:01:47.96,1.155,NA,NA,
xxx,6/30/2015,17:18:41,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Start,0:01:47.97,0.016,NA,NA,
xxx,6/30/2015,17:23:10,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0.001,NA,NA,
xxx,6/30/2015,17:23:15,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.01,5.015,NA,NA,
xxx,6/30/2015,17:24:15,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:01:05.04,60.026,NA,NA,
xxx,6/30/2015,17:24:16,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:01:06.18,1.143,NA,NA,
xxx,6/30/2015,17:24:16,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:01:06.20,0.017,NA,NA,
xxx,6/30/2015,17:28:37,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:28:37.65,63571282117.658,NA,NA,
xxx,6/30/2015,17:28:42,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.02,NA,NA,
xxx,6/30/2015,17:28:45,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:07.62,2.601,NA,NA,
xxx,6/30/2015,17:28:45,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-7.621,NA,NA,
xxx,6/30/2015,17:28:46,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.33,1.331,NA,NA,
xxx,6/30/2015,17:28:46,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.34,0.016,NA,NA,
xxx,6/30/2015,17:28:52,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,-1.347,NA,NA,
xxx,6/30/2015,17:28:57,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.02,5.021,NA,NA,
xxx,6/30/2015,17:29:57,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:01:05.05,60.029,NA,NA,
xxx,6/30/2015,17:29:58,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:01:06.20,1.157,NA,NA,
xxx,6/30/2015,17:29:58,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:01:06.22,0.018,NA,NA,
xxx,6/30/2015,17:52:01,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:52:01.96,63571283521.968,NA,NA,
xxx,6/30/2015,17:52:05,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:02.98,-63571283518.981,NA,NA,
xxx,6/30/2015,17:52:05,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-2.987,NA,NA,
xxx,6/30/2015,17:52:06,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.39,1.4,NA,NA,
xxx,6/30/2015,17:52:06,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.47,0.077,NA,NA,
xxx,6/30/2015,17:52:07,Main Run,1A,2,Nav,Easy,Easy,chime,0:00:02.00,0.526,NA,NA,
xxx,6/30/2015,17:52:11,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Stop,0:00:05.94,3.942,NA,NA,
xxx,6/30/2015,17:52:11,Main Run,1A,2,Nav,Easy,Easy,(btn) command correct perfect,0:00:05.96,0.017,NA,NA,
xxx,6/30/2015,17:52:11,Main Run,1A,2,Nav,Easy,Easy,(phase) Reading Start,0:00:05.99,0.03,NA,NA,
